partid,aspect_ind,sentiment,age,sex,yearsofedu,job,income,qual_focused,qual_effort,remembered,similarity,duration,rating,aspect,r_risk,r_frequency,r_social,r_situation,r_control,r_active,aspect_ind_cat,r_risk_binary,r_risk_binary_n,n_aspects,n_seeking,n_avoiding,s_aspects,m_aspects,m_risk,s_risk,p_social,p_situation,p_control,p_active,rank_frequency,med_frequency,mean_sentiment,max_sentiment,min_sentiment,SMRD
pcvfb8p5b5,1,0,32,male,12,unemployed,0_1k,100,100,39,73,478,1,Risks aren't generally worth it,-50,NA,0,0,uncontrollable,passive,Aspect #1,Contra,-1,3,0,2,-2,-0.6666666666666666,-33.333333333333336,-100,0,0,0,0,NA,NA,-1,0,-2,-1.25
pcvfb8p5b5,2,-2,32,male,12,unemployed,0_1k,100,100,39,73,478,1,Risking everything could result in losing everything which would be bad,-50,NA,0,0,uncontrollable,passive,Aspect #2,Contra,-1,3,0,2,-2,-0.6666666666666666,-33.333333333333336,-100,0,0,0,0,NA,NA,-1,0,-2,-1.25
pd3dvjq6g7,3,0,28,male,12,employed,2k_3k,100,100,70,70,320,8,I am willing to because I need to take risks in order to find successes.,50,month,0,1,controllable,active,Aspect #3,Pro,1,3,3,0,3,1,50,150,0,1,1,1,3,3,0,0,0,1
pda8fk4eha,2,-1,41,male,15,student,4k_5k,96,96,0,46,239,5,driving my car is a risk,6,day,0,1,NA,active,Aspect #2,Pro,1,3,3,0,3,1,10.666666666666666,32,0.3333333333333333,1,1,1,1,2,-1,-1,-1,1
pdk8em8rrq,1,-2,58,female,14,employed,3k_4k,100,92,34,70,423,2,I am afraid of losing too much.,32,month,1,1,controllable,passive,Aspect #1,Pro,1,3,2,1,1,0.3333333333333333,10.666666666666666,32,1,1,0.6666666666666666,0.6666666666666666,3,3,-1.6666666666666667,0,-3,0
pdk8em8rrq,2,0,58,female,14,employed,3k_4k,100,92,34,70,423,2,I don't feel comfortable in taking risks.,-41,month,1,1,controllable,active,Aspect #2,Contra,-1,3,2,1,1,0.3333333333333333,10.666666666666666,32,1,1,0.6666666666666666,0.6666666666666666,3,3,-1.6666666666666667,0,-3,0
pdk8em8rrq,3,-3,58,female,14,employed,3k_4k,100,92,34,70,423,2,I don't like taking risky because I am afraid of losing too much.,41,year,1,1,uncontrollable,active,Aspect #3,Pro,1,3,2,1,1,0.3333333333333333,10.666666666666666,32,1,1,0.6666666666666666,0.6666666666666666,4,3,-1.6666666666666667,0,-3,0
pdliik9kne,1,-2,67,male,16,retired,1k_2k,100,100,0,56,830,2,I try to avoid taking risks that are physically dangerous.,32,year,1,1,controllable,active,Aspect #1,Pro,1,5,3,2,1,0.2,-6.8,-34,0.4,0.6,0.6666666666666666,1,4,4,-0.6,0,-2,0.8
pdliik9kne,2,0,67,male,16,retired,1k_2k,100,100,0,56,830,2,I will take small risks in my financial matters to hopefully achieve success in retirement.,10,year,0,1,uncontrollable,active,Aspect #2,Pro,1,5,3,2,1,0.2,-6.8,-34,0.4,0.6,0.6666666666666666,1,4,4,-0.6,0,-2,0.8
pdliik9kne,3,-1,67,male,16,retired,1k_2k,100,100,0,56,830,2,"I try to avoid risks that will involve other people, especially friends or family.",-46,NA,0,0,NA,NA,Aspect #3,Contra,-1,5,3,2,1,0.2,-6.8,-34,0.4,0.6,0.6666666666666666,1,NA,4,-0.6,0,-2,0.8
pdliik9kne,4,0,67,male,16,retired,1k_2k,100,100,0,56,830,2,I will take small risks at gambling because I enjoy the games.,14,less_reg,0,1,controllable,active,Aspect #4,Pro,1,5,3,2,1,0.2,-6.8,-34,0.4,0.6,0.6666666666666666,1,5,4,-0.6,0,-2,0.8
pdliik9kne,5,0,67,male,16,retired,1k_2k,100,100,0,56,830,2,I try to avoid risks so that my life runs smoother.,-44,NA,1,0,NA,NA,Aspect #5,Contra,-1,5,3,2,1,0.2,-6.8,-34,0.4,0.6,0.6666666666666666,1,NA,4,-0.6,0,-2,0.8
pdqk6hs9e4,1,-1,51,female,14,selfemployed,3k_4k,100,100,0,100,336,1,I try to avoid risks because I am a single parent.,-50,NA,0,1,controllable,active,Aspect #1,Contra,-1,3,0,3,-3,-1,-50,-150,0.3333333333333333,0.6666666666666666,1,1,NA,1.5,-2.3333333333333335,-1,-4,-1
pdqk6hs9e4,2,-4,51,female,14,selfemployed,3k_4k,100,100,0,100,336,1,I try not to take risks because I don't want to lose money on dumb mistakes.,-50,day,0,0,controllable,active,Aspect #2,Contra,-1,3,0,3,-3,-1,-50,-150,0.3333333333333333,0.6666666666666666,1,1,1,1.5,-2.3333333333333335,-1,-4,-1
pdqk6hs9e4,3,-2,51,female,14,selfemployed,3k_4k,100,100,0,100,336,1,I try to avoid risks because I have seen what happens to others when they engage in risky behavior.,-50,week,1,1,controllable,active,Aspect #3,Contra,-1,3,0,3,-3,-1,-50,-150,0.3333333333333333,0.6666666666666666,1,1,2,1.5,-2.3333333333333335,-1,-4,-1
pe142cqfak,1,-2,55,female,13,retired,0_1k,100,100,2,84,405,1,I avoid taking risk because I don't like to lose.,-26,week,1,1,controllable,active,Aspect #1,Contra,-1,3,0,3,-3,-1,-34.333333333333336,-103,0.6666666666666666,0.6666666666666666,1,1,2,2,-1.3333333333333333,-1,-2,-1
pe142cqfak,2,-1,55,female,13,retired,0_1k,100,100,2,84,405,1,I avoid taking risk because I like to be in the know.,-41,week,1,1,controllable,active,Aspect #2,Contra,-1,3,0,3,-3,-1,-34.333333333333336,-103,0.6666666666666666,0.6666666666666666,1,1,2,2,-1.3333333333333333,-1,-2,-1
pe142cqfak,3,-1,55,female,13,retired,0_1k,100,100,2,84,405,1,I avoid taking risk because I am a caution person.,-36,day,0,0,controllable,active,Aspect #3,Contra,-1,3,0,3,-3,-1,-34.333333333333336,-103,0.6666666666666666,0.6666666666666666,1,1,1,2,-1.3333333333333333,-1,-2,-1
pel92bgn51,2,1,34,male,16,employed,2k_3k,100,96,55,74,221,1,I want to keep my children safe,-50,day,1,1,uncontrollable,active,Aspect #2,Contra,-1,4,0,4,-4,-1,-43.75,-175,0.5,0.5,0,0.5,1,2,0.3333333333333333,1,-1,-1
pel92bgn51,3,1,34,male,16,employed,2k_3k,100,96,55,74,221,1,I like to live a comfortable life,-31,month,0,0,uncontrollable,passive,Aspect #3,Contra,-1,4,0,4,-4,-1,-43.75,-175,0.5,0.5,0,0.5,3,2,0.3333333333333333,1,-1,-1
pel92bgn51,4,-1,34,male,16,employed,2k_3k,100,96,55,74,221,1,I fear sudden change,-50,month,0,0,uncontrollable,passive,Aspect #4,Contra,-1,4,0,4,-4,-1,-43.75,-175,0.5,0.5,0,0.5,3,2,0.3333333333333333,1,-1,-1
pemvdndov1,1,-3,36,female,17,unemployed,0_1k,71,78,0,49,293,4,I will take risks if the risk doesn't involve people being hurt.,18,month,0,0,NA,active,Aspect #1,Pro,1,3,2,1,1,0.3333333333333333,8,24,0,0.3333333333333333,NaN,1,3,3,-2,-1,-3,1
pemvdndov1,2,-2,36,female,17,unemployed,0_1k,71,78,0,49,293,4,"If I'm not going to lose anything (as in if I'm gambling money that was given to me), I will take risks.",18,month,0,1,NA,active,Aspect #2,Pro,1,3,2,1,1,0.3333333333333333,8,24,0,0.3333333333333333,NaN,1,3,3,-2,-1,-3,1
pemvdndov1,3,-1,36,female,17,unemployed,0_1k,71,78,0,49,293,4,"I typically try to mitigate risks, but if the reward is great and the risk is small, I will take it.",-12,month,NA,0,NA,active,Aspect #3,Contra,-1,3,2,1,1,0.3333333333333333,8,24,0,0.3333333333333333,NaN,1,3,3,-2,-1,-3,1
pf1ok9j6mf,1,-3,58,female,16,employed,2k_3k,100,100,0,94,380,0,I don't take risks because being uncertain about things causes me too much anxiety.,50,year,0,0,uncontrollable,NA,Aspect #1,Pro,1,3,3,0,3,1,50,150,0,0,0.5,1,4,4,-2.6666666666666665,-1,-4,1
pf1ok9j6mf,2,-1,58,female,16,employed,2k_3k,100,100,0,94,380,0,I avoid risks because I like to know as much as possible what is going to happen in my life.,50,year,0,0,NA,NA,Aspect #2,Pro,1,3,3,0,3,1,50,150,0,0,0.5,1,4,4,-2.6666666666666665,-1,-4,1
pf1ok9j6mf,3,-4,58,female,16,employed,2k_3k,100,100,0,94,380,0,I don't take risks because risk taking means a loss of control and that makes me uncomfortable.,50,year,0,0,controllable,active,Aspect #3,Pro,1,3,3,0,3,1,50,150,0,0,0.5,1,4,4,-2.6666666666666665,-1,-4,1
pf28ih4eu6,1,0,27,male,14,employed,5k_x,100,100,100,100,368,10,Well yes because if you don’t take on some kind of risk then trying to succeed will not work,50,day,0,1,controllable,passive,Aspect #1,Pro,1,1,1,0,1,1,50,50,0,1,1,0,1,1,0,0,0,1
pfg9qmo3qm,1,-1,69,female,13,retired,1k_2k,100,100,13,75,659,3,I am not a risk taker because I am not a gambler.,-36,less_once,0,1,controllable,passive,Aspect #1,Contra,-1,3,1,2,-1,-0.3333333333333333,-26,-78,0.3333333333333333,1,0.3333333333333333,0,6,6,-1.3333333333333333,0,-3,-1
pfg9qmo3qm,2,-3,69,female,13,retired,1k_2k,100,100,13,75,659,3,The fear of failure prevents me from taking risks.,-43,less_reg,1,1,uncontrollable,passive,Aspect #2,Contra,-1,3,1,2,-1,-0.3333333333333333,-26,-78,0.3333333333333333,1,0.3333333333333333,0,5,6,-1.3333333333333333,0,-3,-1
pfg9qmo3qm,3,0,69,female,13,retired,1k_2k,100,100,13,75,659,3,I probably would have been more successful in my life if I had taken more risks.,1,less_once,0,1,uncontrollable,passive,Aspect #3,Pro,1,3,1,2,-1,-0.3333333333333333,-26,-78,0.3333333333333333,1,0.3333333333333333,0,6,6,-1.3333333333333333,0,-3,-1
pfr0l0hae0,1,1,66,male,17,employed,2k_3k,100,96,2,93,888,0,"Generally, I'm a cautious person with a well-developed sense of self-protection.",-50,week,1,1,controllable,active,Aspect #1,Contra,-1,3,0,3,-3,-1,-48.666666666666664,-146,1,0.6666666666666666,1,0.6666666666666666,2,2,-0.6666666666666666,1,-2,-1
pfr0l0hae0,2,-2,66,male,17,employed,2k_3k,100,96,2,93,888,0,I do not want to expose myself to any unnecessary risk.,-48,day,1,1,controllable,passive,Aspect #2,Contra,-1,3,0,3,-3,-1,-48.666666666666664,-146,1,0.6666666666666666,1,0.6666666666666666,1,2,-0.6666666666666666,1,-2,-1
pfr0l0hae0,3,-1,66,male,17,employed,2k_3k,100,96,2,93,888,0,Exposure to risks involves not appreciating the value of your own person.,-48,week,1,0,controllable,active,Aspect #3,Contra,-1,3,0,3,-3,-1,-48.666666666666664,-146,1,0.6666666666666666,1,0.6666666666666666,2,2,-0.6666666666666666,1,-2,-1
pfun3j6ut0,1,-1,34,male,18,employed,5k_x,100,100,0,69,383,0,Because I consider myself to be unlucky,-31,day,0,1,uncontrollable,passive,Aspect #1,Contra,-1,4,0,4,-4,-1,-34.5,-138,0,0.25,0.75,0.75,1,2.5,-0.5,2,-2,-1
pfun3j6ut0,2,2,34,male,18,employed,5k_x,100,100,0,69,383,0,Because I prefer the safe and sure route,-23,week,0,0,controllable,active,Aspect #2,Contra,-1,4,0,4,-4,-1,-34.5,-138,0,0.25,0.75,0.75,2,2.5,-0.5,2,-2,-1
pfun3j6ut0,3,-2,34,male,18,employed,5k_x,100,100,0,69,383,0,Because dealing with the result of the bad outcome can be a real pain,-34,month,0,0,controllable,active,Aspect #3,Contra,-1,4,0,4,-4,-1,-34.5,-138,0,0.25,0.75,0.75,3,2.5,-0.5,2,-2,-1
pfun3j6ut0,4,-1,34,male,18,employed,5k_x,100,100,0,69,383,0,Because I don't want bad things to happen,-50,month,0,0,controllable,active,Aspect #4,Contra,-1,4,0,4,-4,-1,-34.5,-138,0,0.25,0.75,0.75,3,2.5,-0.5,2,-2,-1
pg3evmk92s,1,-1,30,male,14,employed,1k_2k,100,96,0,37,456,4,Taking risks can lead to financial distress,-29,month,0,0,controllable,active,Aspect #1,Contra,-1,3,0,3,-3,-1,-28.666666666666668,-86,0,0,0.3333333333333333,1,3,4,-2,-1,-3,-1
pg3evmk92s,2,-2,30,male,14,employed,1k_2k,100,96,0,37,456,4,Taking risks might endanger your physical or mental health,-33,less_reg,0,0,uncontrollable,active,Aspect #2,Contra,-1,3,0,3,-3,-1,-28.666666666666668,-86,0,0,0.3333333333333333,1,5,4,-2,-1,-3,-1
pg3evmk92s,3,-3,30,male,14,employed,1k_2k,100,96,0,37,456,4,Taking risks at work might cause you to lose your job or annoy your coworkers or boss,-24,year,0,0,uncontrollable,active,Aspect #3,Contra,-1,3,0,3,-3,-1,-28.666666666666668,-86,0,0,0.3333333333333333,1,4,4,-2,-1,-3,-1
pga0e1dm62,1,0,37,male,26,employed,5k_x,100,100,25,68,548,8,I like to take risks because it makes life exciting.,28,week,0,0,controllable,active,Aspect #1,Pro,1,4,4,0,4,1,28.75,115,0.5,0,1,1,2,2,-0.75,0,-1,1
pga0e1dm62,2,-1,37,male,26,employed,5k_x,100,100,25,68,548,8,I like to take risks to see things other people don't see.,23,week,1,0,controllable,active,Aspect #2,Pro,1,4,4,0,4,1,28.75,115,0.5,0,1,1,2,2,-0.75,0,-1,1
pga0e1dm62,3,-1,37,male,26,employed,5k_x,100,100,25,68,548,8,I like to take risks to see the world in a different light.,32,week,0,0,controllable,active,Aspect #3,Pro,1,4,4,0,4,1,28.75,115,0.5,0,1,1,2,2,-0.75,0,-1,1
pga0e1dm62,4,-1,37,male,26,employed,5k_x,100,100,25,68,548,8,I like to take risks to have a different life than others.,32,day,1,0,controllable,active,Aspect #4,Pro,1,4,4,0,4,1,28.75,115,0.5,0,1,1,1,2,-0.75,0,-1,1
pgjsv4g3p0,1,1,49,female,16,unemployed,5k_x,100,100,0,52,458,1,I like stability.,-50,day,0,0,controllable,NA,Aspect #1,Contra,-1,3,0,3,-3,-1,-50,-150,0,0,0.6666666666666666,NaN,1,1,0.3333333333333333,1,-1,-1
pgjsv4g3p0,2,1,49,female,16,unemployed,5k_x,100,100,0,52,458,1,I am frugal with money.,-50,NA,0,0,controllable,NA,Aspect #2,Contra,-1,3,0,3,-3,-1,-50,-150,0,0,0.6666666666666666,NaN,NA,1,0.3333333333333333,1,-1,-1
pgjsv4g3p0,3,-1,49,female,16,unemployed,5k_x,100,100,0,52,458,1,I am a constant worrier.,-50,day,0,0,uncontrollable,NA,Aspect #3,Contra,-1,3,0,3,-3,-1,-50,-150,0,0,0.6666666666666666,NaN,1,1,0.3333333333333333,1,-1,-1
ph81j4b6fb,1,-1,32,male,16,employed,2k_3k,91,82,0,14,467,7,Rewards often require risks,50,week,NA,NA,controllable,passive,Aspect #1,Pro,1,3,2,1,1,0.3333333333333333,16.666666666666668,50,NaN,1,1,0,2,2,-0.6666666666666666,0,-1,1
ph81j4b6fb,2,0,32,male,16,employed,2k_3k,91,82,0,14,467,7,if the benefit out weighs the risk,50,day,NA,1,controllable,passive,Aspect #2,Pro,1,3,2,1,1,0.3333333333333333,16.666666666666668,50,NaN,1,1,0,1,2,-0.6666666666666666,0,-1,1
ph81j4b6fb,3,-1,32,male,16,employed,2k_3k,91,82,0,14,467,7,Someitmes I'd rather keep what I have than risk loseing it,-50,week,NA,NA,controllable,passive,Aspect #3,Contra,-1,3,2,1,1,0.3333333333333333,16.666666666666668,50,NaN,1,1,0,2,2,-0.6666666666666666,0,-1,1
phafivbdml,1,-3,29,male,14,employed,2k_3k,100,100,19,71,175,2,I don't like taking risks because it feels awful to lose things liek money when it could have been avoided.,-30,week,0,1,uncontrollable,active,Aspect #1,Contra,-1,3,0,3,-3,-1,-38.666666666666664,-116,0,0.3333333333333333,0,1,2,2,-2.3333333333333335,-1,-3,-1
phafivbdml,2,-3,29,male,14,employed,2k_3k,100,100,19,71,175,2,I don't like taking risks because the unknown is frightening.,-50,week,0,0,uncontrollable,active,Aspect #2,Contra,-1,3,0,3,-3,-1,-38.666666666666664,-116,0,0.3333333333333333,0,1,2,2,-2.3333333333333335,-1,-3,-1
phafivbdml,3,-1,29,male,14,employed,2k_3k,100,100,19,71,175,2,There is not enough information to make an informed decision when taking risks.,-36,week,0,0,uncontrollable,active,Aspect #3,Contra,-1,3,0,3,-3,-1,-38.666666666666664,-116,0,0.3333333333333333,0,1,2,2,-2.3333333333333335,-1,-3,-1
pheqv1o4bi,1,-3,45,male,16,employed,5k_x,99,97,10,81,400,7,I like to take risks but I like to limit my risk.,-22,month,0,0,controllable,active,Aspect #1,Contra,-1,3,2,1,1,0.3333333333333333,9.333333333333334,28,0,0,1,1,3,3,-1.3333333333333333,0,-3,-1
pheqv1o4bi,2,-1,45,male,16,employed,5k_x,99,97,10,81,400,7,Taking risks is exciting and I sometimes don't think of the ramifications of taking that risk.,34,month,0,0,controllable,active,Aspect #2,Pro,1,3,2,1,1,0.3333333333333333,9.333333333333334,28,0,0,1,1,3,3,-1.3333333333333333,0,-3,-1
pheqv1o4bi,3,0,45,male,16,employed,5k_x,99,97,10,81,400,7,I like when I take a risk that I may have taken before and increase my odds of success.,16,month,0,0,controllable,active,Aspect #3,Pro,1,3,2,1,1,0.3333333333333333,9.333333333333334,28,0,0,1,1,3,3,-1.3333333333333333,0,-3,-1
phf8vg122e,1,-1,57,female,12,employed,1k_2k,88,81,39,59,173,6,avoid loss,-23,year,0,1,controllable,active,Aspect #1,Contra,-1,1,0,1,-1,-1,-23,-23,0,1,1,1,4,4,-1,-1,-1,-1
phnc8t6ol9,1,-2,28,female,18,employed,5k_x,100,100,6,74,301,2,Taking risks can lead to failure with negative consequences.,-50,less_once,0,1,uncontrollable,active,Aspect #1,Contra,-1,3,0,3,-3,-1,-50,-150,0,1,0.3333333333333333,0.6666666666666666,6,3,-0.3333333333333333,1,-2,-1
phnc8t6ol9,2,0,28,female,18,employed,5k_x,100,100,6,74,301,2,Taking risks is frowned upon by those whose opinions I trust.,-50,month,0,1,uncontrollable,passive,Aspect #2,Contra,-1,3,0,3,-3,-1,-50,-150,0,1,0.3333333333333333,0.6666666666666666,3,3,-0.3333333333333333,1,-2,-1
phnc8t6ol9,3,1,28,female,18,employed,5k_x,100,100,6,74,301,2,I would rather play it safe and be cautious.,-50,week,0,1,controllable,active,Aspect #3,Contra,-1,3,0,3,-3,-1,-50,-150,0,1,0.3333333333333333,0.6666666666666666,2,3,-0.3333333333333333,1,-2,-1
php3113cce,1,-1,34,male,16,selfemployed,0_1k,100,100,0,48,275,3,I generally avoid taking risks because I prefer certainty over the unknown.,-35,NA,0,0,NA,NA,Aspect #1,Contra,-1,3,0,3,-3,-1,-26,-78,0,0,0,0,NA,1,-2,-1,-3,-1
php3113cce,2,-3,34,male,16,selfemployed,0_1k,100,100,0,48,275,3,I generally avoid taking risks because I do not have the money to risk losing.,-32,day,0,0,uncontrollable,passive,Aspect #2,Contra,-1,3,0,3,-3,-1,-26,-78,0,0,0,0,1,1,-2,-1,-3,-1
php3113cce,3,-2,34,male,16,selfemployed,0_1k,100,100,0,48,275,3,I generally avoid taking risks because I do not have the time to waste.,-11,day,0,0,uncontrollable,passive,Aspect #3,Contra,-1,3,0,3,-3,-1,-26,-78,0,0,0,0,1,1,-2,-1,-3,-1
phvr676g54,1,0,66,male,12,selfemployed,2k_3k,99,92,86,90,312,1,I try to avoid taking risks because I feel that being safe is more important to me,-43,week,0,0,controllable,passive,Aspect #1,Contra,-1,3,0,3,-3,-1,-44.333333333333336,-133,0.3333333333333333,0,1,0,2,3,-1,0,-2,-1
phvr676g54,2,-2,66,male,12,selfemployed,2k_3k,99,92,86,90,312,1,I have seen too many people who take unnecessary risks fail and take forever to recover from them,-46,month,1,0,controllable,passive,Aspect #2,Contra,-1,3,0,3,-3,-1,-44.333333333333336,-133,0.3333333333333333,0,1,0,3,3,-1,0,-2,-1
phvr676g54,3,-1,66,male,12,selfemployed,2k_3k,99,92,86,90,312,1,I don't feel the rewards for doing risky things is wort it.,-44,month,0,0,controllable,passive,Aspect #3,Contra,-1,3,0,3,-3,-1,-44.333333333333336,-133,0.3333333333333333,0,1,0,3,3,-1,0,-2,-1
pi2gguep6a,1,-1,70,female,14,retired,1k_2k,100,99,0,51,615,0,I am no longer a person who is willing to take risks.  At age 70 I avoid taking risks; at age 20 I was quite daring!,-50,NA,0,1,controllable,passive,Aspect #1,Contra,-1,3,0,3,-3,-1,-50,-150,0,1,1,0.6666666666666666,NA,1,-1,-1,-1,-1
pi2gguep6a,2,-1,70,female,14,retired,1k_2k,100,99,0,51,615,0,"I have osteopenia, a thinning of bone density, so merely taking a shower is potentially more risky than it was in middle age.",-50,day,0,1,controllable,active,Aspect #2,Contra,-1,3,0,3,-3,-1,-50,-150,0,1,1,0.6666666666666666,1,1,-1,-1,-1,-1
pi2gguep6a,3,-1,70,female,14,retired,1k_2k,100,99,0,51,615,0,I am the caretaker for an adult child with a genetic disorder so everything I do is predicated with that fact.,-50,day,NA,1,controllable,active,Aspect #3,Contra,-1,3,0,3,-3,-1,-50,-150,0,1,1,0.6666666666666666,1,1,-1,-1,-1,-1
pieg7b7s35,1,-1,24,female,18,employed,3k_4k,100,78,11,60,272,4,Taking risks could mean greater rewards,15,less_once,0,0,uncontrollable,passive,Aspect #1,Pro,1,4,2,2,0,0,-4.5,-18,0,0.75,0,0.5,6,5.5,-1,1,-3,0.5
pieg7b7s35,2,-3,24,female,18,employed,3k_4k,100,78,11,60,272,4,"Taking risks means that you could lose something, and I like to avoid loss",-40,less_once,0,1,uncontrollable,active,Aspect #2,Contra,-1,4,2,2,0,0,-4.5,-18,0,0.75,0,0.5,6,5.5,-1,1,-3,0.5
pieg7b7s35,3,-1,24,female,18,employed,3k_4k,100,78,11,60,272,4,In the past I have had to take risks in order to advance my career,33,less_reg,0,1,uncontrollable,active,Aspect #3,Pro,1,4,2,2,0,0,-4.5,-18,0,0.75,0,0.5,5,5.5,-1,1,-3,0.5
pieg7b7s35,4,1,24,female,18,employed,3k_4k,100,78,11,60,272,4,I generally get more consistent rewards if I play it safe and don't take risks,-26,less_reg,0,1,uncontrollable,passive,Aspect #4,Contra,-1,4,2,2,0,0,-4.5,-18,0,0.75,0,0.5,5,5.5,-1,1,-3,0.5
piheliu2iq,1,1,46,female,16,employed,2k_3k,100,99,37,91,249,7,I have a fairly good understanding of probability.,23,day,0,0,controllable,passive,Aspect #1,Pro,1,2,2,0,2,1,26,52,0,0,1,0.5,1,1,1.5,2,1,1
piheliu2iq,2,2,46,female,16,employed,2k_3k,100,99,37,91,249,7,I am pretty good at critically analyzing costs versus benefits.,29,day,0,0,controllable,active,Aspect #2,Pro,1,2,2,0,2,1,26,52,0,0,1,0.5,1,1,1.5,2,1,1
piokq0dfpr,1,-2,50,female,13,employed,1k_2k,92,94,30,67,652,8,Will it bring detrimental harm?,-24,NA,NA,0,NA,NA,Aspect #1,Contra,-1,6,2,4,-2,-0.3333333333333333,-12.833333333333334,-77,0,0.6666666666666666,0.25,1,NA,6,-1,0,-2,-1
piokq0dfpr,2,-1,50,female,13,employed,1k_2k,92,94,30,67,652,8,Could I die?,-43,less_once,0,1,uncontrollable,active,Aspect #2,Contra,-1,6,2,4,-2,-0.3333333333333333,-12.833333333333334,-77,0,0.6666666666666666,0.25,1,6,6,-1,0,-2,-1
piokq0dfpr,3,-1,50,female,13,employed,1k_2k,92,94,30,67,652,8,What are the chances of bodily harm?,-12,less_reg,0,0,uncontrollable,active,Aspect #3,Contra,-1,6,2,4,-2,-0.3333333333333333,-12.833333333333334,-77,0,0.6666666666666666,0.25,1,5,6,-1,0,-2,-1
piokq0dfpr,4,-1,50,female,13,employed,1k_2k,92,94,30,67,652,8,Might I have to pay for a mistake for the rest of my life?,-34,less_once,0,1,controllable,active,Aspect #4,Contra,-1,6,2,4,-2,-0.3333333333333333,-12.833333333333334,-77,0,0.6666666666666666,0.25,1,6,6,-1,0,-2,-1
piokq0dfpr,5,0,50,female,13,employed,1k_2k,92,94,30,67,652,8,What is the risk/ratio reward?,11,less_reg,0,1,NA,active,Aspect #5,Pro,1,6,2,4,-2,-0.3333333333333333,-12.833333333333334,-77,0,0.6666666666666666,0.25,1,5,6,-1,0,-2,-1
piokq0dfpr,6,-1,50,female,13,employed,1k_2k,92,94,30,67,652,8,What is the satisfaction of the risk?,25,less_once,0,1,uncontrollable,active,Aspect #6,Pro,1,6,2,4,-2,-0.3333333333333333,-12.833333333333334,-77,0,0.6666666666666666,0.25,1,6,6,-1,0,-2,-1
pj0s9l55ia,2,1,27,female,16,selfemployed,0_1k,86,83,14,28,241,2,Thinking about whether I am adventurous,-11,less_once,0,0,controllable,active,Aspect #2,Contra,-1,3,0,3,-3,-1,-9.666666666666666,-29,0,0,1,1,6,3,1,1,1,-1
pj761a7mlo,1,-2,25,female,19,employed,4k_5k,75,86,42,33,380,5,I won't take some risks because they may damage my health.,-34,year,0,0,uncontrollable,NA,Aspect #1,Contra,-1,6,3,3,0,0,-9.333333333333334,-56,0,0,0,NaN,4,4,-1,0,-2,-0.6666666666666666
pj761a7mlo,2,-2,25,female,19,employed,4k_5k,75,86,42,33,380,5,I won't take some risks because I am relatively new to my career and can't do much to jeopardize it.,-25,week,0,0,uncontrollable,NA,Aspect #2,Contra,-1,6,3,3,0,0,-9.333333333333334,-56,0,0,0,NaN,2,4,-1,0,-2,-0.6666666666666666
pj761a7mlo,3,0,25,female,19,employed,4k_5k,75,86,42,33,380,5,I will take some risks when needed because they seem worth it.,20,month,NA,NA,uncontrollable,NA,Aspect #3,Pro,1,6,3,3,0,0,-9.333333333333334,-56,0,0,0,NaN,3,4,-1,0,-2,-0.6666666666666666
pj761a7mlo,4,-1,25,female,19,employed,4k_5k,75,86,42,33,380,5,I will take some risks because I am backed up by a lot of resources.,12,less_reg,0,0,uncontrollable,NA,Aspect #4,Pro,1,6,3,3,0,0,-9.333333333333334,-56,0,0,0,NaN,5,4,-1,0,-2,-0.6666666666666666
pj761a7mlo,5,0,25,female,19,employed,4k_5k,75,86,42,33,380,5,I will take some risks because I like a bit of excitement.,8,year,0,0,uncontrollable,NA,Aspect #5,Pro,1,6,3,3,0,0,-9.333333333333334,-56,0,0,0,NaN,4,4,-1,0,-2,-0.6666666666666666
pj761a7mlo,6,-1,25,female,19,employed,4k_5k,75,86,42,33,380,5,I won't take some risks because there are people who are depending on me.,-37,year,0,0,uncontrollable,NA,Aspect #6,Contra,-1,6,3,3,0,0,-9.333333333333334,-56,0,0,0,NaN,4,4,-1,0,-2,-0.6666666666666666
pjiokntims,1,0,52,female,18,employed,5k_x,100,100,40,88,590,3,I am a risk-avoider because I am a logical person.,-25,month,0,1,controllable,active,Aspect #1,Contra,-1,6,1,5,-4,-0.6666666666666666,-23.5,-141,0,1,1,1,3,3,-0.6666666666666666,2,-4,0.6666666666666666
pjiokntims,2,0,52,female,18,employed,5k_x,100,100,40,88,590,3,I feel like it not smart to be too risky.,9,month,0,1,controllable,active,Aspect #2,Pro,1,6,1,5,-4,-0.6666666666666666,-23.5,-141,0,1,1,1,3,3,-0.6666666666666666,2,-4,0.6666666666666666
pjiokntims,3,2,52,female,18,employed,5k_x,100,100,40,88,590,3,"I prefer clear-cut plans of action over chaotic \""let's just see what happens.\"" I do love surprises, but I prefer a little planning beforehand.",-15,month,0,1,controllable,active,Aspect #3,Contra,-1,6,1,5,-4,-0.6666666666666666,-23.5,-141,0,1,1,1,3,3,-0.6666666666666666,2,-4,0.6666666666666666
pjiokntims,4,-4,52,female,18,employed,5k_x,100,100,40,88,590,3,"Many risks are born out of thoughtlessness, and seem disorganized. I don't like to waste my time.",-41,week,0,1,controllable,active,Aspect #4,Contra,-1,6,1,5,-4,-0.6666666666666666,-23.5,-141,0,1,1,1,2,3,-0.6666666666666666,2,-4,0.6666666666666666
