id,"ratid",id_aspects,rating
7528,"rv6v4bjn6k",3038,2
7529,"rv6v4bjn6k",2986,2
7530,"rv6v4bjn6k",2983,3
7531,"rv6v4bjn6k",2985,2
7532,"rv6v4bjn6k",2873,1
7533,"rv6v4bjn6k",2889,1
7534,"rv6v4bjn6k",3060,1
7535,"rv6v4bjn6k",2881,0
7536,"rv6v4bjn6k",2990,3
7537,"rv6v4bjn6k",2900,4
7538,"rv6v4bjn6k",2867,1
7539,"rv6v4bjn6k",2934,3
7540,"rv6v4bjn6k",3009,4
7541,"rv6v4bjn6k",2957,4
7542,"rv6v4bjn6k",2883,3
7543,"rv6v4bjn6k",3054,1
7544,"rv6v4bjn6k",3050,2
7545,"rv6v4bjn6k",2872,1
7546,"rv6v4bjn6k",2879,2
7547,"rv6v4bjn6k",2951,2
7548,"rv6v4bjn6k",2967,3
7549,"rv6v4bjn6k",2926,1
7550,"rv6v4bjn6k",2893,2
7551,"rv6v4bjn6k",2946,4
7552,"rv6v4bjn6k",2884,0
7553,"rv6v4bjn6k",3017,4
7554,"rv6v4bjn6k",3027,4
7555,"rv6v4bjn6k",3057,2
7556,"rv6v4bjn6k",2925,1
7557,"rv6v4bjn6k",2914,1
7558,"rv6v4bjn6k",2997,3
7559,"rv6v4bjn6k",2923,2
7560,"rv6v4bjn6k",2869,1
7561,"rv6v4bjn6k",2949,4
7562,"rv6v4bjn6k",3021,4
7563,"rv6v4bjn6k",3032,3
7564,"rv6v4bjn6k",3023,4
7565,"rv6v4bjn6k",2942,3
7566,"rv6v4bjn6k",2899,0
7567,"rv6v4bjn6k",3033,2
7568,"rv6v4bjn6k",2974,1
7569,"rv6v4bjn6k",2905,4
7570,"rv6v4bjn6k",3059,2
7571,"rv6v4bjn6k",3047,2
7572,"rv6v4bjn6k",2984,3
7573,"rv6v4bjn6k",2877,2
7574,"rv6v4bjn6k",2971,1
7575,"rv6v4bjn6k",2939,4
7576,"rv6v4bjn6k",2887,3
7577,"rv6v4bjn6k",3036,3
7578,"rv6v4bjn6k",3004,3
7579,"rv6v4bjn6k",2999,3
7580,"rv6v4bjn6k",2908,1
7581,"rv6v4bjn6k",2987,4
7582,"rv6v4bjn6k",3049,3
7583,"rv6v4bjn6k",2927,2
7584,"rv6v4bjn6k",2935,4
7585,"rv6v4bjn6k",2910,2
7586,"rv6v4bjn6k",2888,1
7587,"rv6v4bjn6k",2864,1
7588,"rv6v4bjn6k",2953,2
7589,"rv6v4bjn6k",3024,3
7590,"rv6v4bjn6k",3031,4
7591,"rv6v4bjn6k",2959,1
7592,"rv6v4bjn6k",3006,4
7593,"rv6v4bjn6k",2929,3
7594,"rv6v4bjn6k",2859,2
7595,"rv6v4bjn6k",2922,1
7596,"rv6v4bjn6k",2880,1
7597,"rv6v4bjn6k",2891,1
7598,"rv6v4bjn6k",2870,1
7599,"rv6v4bjn6k",3045,3
7600,"rv6v4bjn6k",2995,5
7601,"rv6v4bjn6k",2868,1
7602,"rv6v4bjn6k",3000,4
7603,"rv6v4bjn6k",2916,4
7604,"rv6v4bjn6k",2882,1
7605,"rv6v4bjn6k",2917,5
7606,"rv6v4bjn6k",3035,4
7607,"rv6v4bjn6k",3055,2
7608,"rv6v4bjn6k",2911,1
7609,"rv6v4bjn6k",2890,3
7610,"rv6v4bjn6k",2970,2
7611,"rv6v4bjn6k",2970,2
7612,"rv6v4bjn6k",2947,3
7613,"rv6v4bjn6k",3019,3
7614,"rv6v4bjn6k",2933,1
7615,"rv6v4bjn6k",2901,2
7616,"rv6v4bjn6k",3048,2
7617,"rv6v4bjn6k",2876,1
7618,"rv6v4bjn6k",3003,4
7619,"rv6v4bjn6k",2892,1
7620,"rv6v4bjn6k",3016,3
7621,"rv6v4bjn6k",3028,3
7622,"rv6v4bjn6k",2932,1
7623,"rv6v4bjn6k",2930,1
7624,"rv6v4bjn6k",2912,2
7625,"rv6v4bjn6k",2897,1
7626,"rv6v4bjn6k",2988,4
7627,"rv6v4bjn6k",2961,2
7628,"rv6v4bjn6k",2976,3
7629,"rv6v4bjn6k",3007,3
7630,"rv6v4bjn6k",2993,5
7631,"rv6v4bjn6k",2982,3
7632,"rv6v4bjn6k",2962,2
7633,"rv6v4bjn6k",2886,4
7634,"rv6v4bjn6k",2952,4
7635,"rv6v4bjn6k",3058,3
7636,"rv6v4bjn6k",2902,4
7637,"rv6v4bjn6k",2955,3
7638,"rv6v4bjn6k",3043,3
7639,"rv6v4bjn6k",2968,2
7640,"rv6v4bjn6k",3013,3
7641,"rv6v4bjn6k",2940,3
7642,"rv6v4bjn6k",3025,3
7643,"rv6v4bjn6k",3018,4
7644,"rv6v4bjn6k",3034,3
7645,"rv6v4bjn6k",3051,3
7646,"rv6v4bjn6k",3041,3
7647,"rv6v4bjn6k",3039,4
7648,"rv6v4bjn6k",2978,3
7649,"rv6v4bjn6k",2924,3
7650,"rv6v4bjn6k",3012,3
7651,"rv6v4bjn6k",3061,2
7652,"rv6v4bjn6k",3005,3
7653,"rv6v4bjn6k",3062,5
7654,"rv6v4bjn6k",2865,4
7655,"rv6v4bjn6k",2944,3
7656,"rv6v4bjn6k",2963,5
7657,"rv6v4bjn6k",2909,1
7658,"rv6v4bjn6k",2866,5
7659,"rv6v4bjn6k",2863,0
7660,"rv6v4bjn6k",2862,5
7661,"rv6v4bjn6k",2964,2
7662,"rv6v4bjn6k",2894,2
7663,"rv6v4bjn6k",2943,5
7664,"rv6v4bjn6k",2906,4
7665,"rv6v4bjn6k",2980,5
7666,"rv6v4bjn6k",2960,5
7667,"rv6v4bjn6k",2874,5
7668,"rv6v4bjn6k",2861,1
7669,"rv6v4bjn6k",2954,2
7670,"rv6v4bjn6k",2979,2
7671,"rv6v4bjn6k",2907,1
7672,"rv6v4bjn6k",2871,2
7673,"rv6v4bjn6k",3037,3
7674,"rv6v4bjn6k",2928,3
7675,"rv6v4bjn6k",2895,2
7676,"rv6v4bjn6k",2956,2
7677,"rv6v4bjn6k",2913,1
7678,"rv6v4bjn6k",2994,3
7679,"rv6v4bjn6k",2948,2
7680,"rv6v4bjn6k",3010,4
7681,"rv6v4bjn6k",3046,3
7682,"rv6v4bjn6k",3022,5
7683,"rv6v4bjn6k",3053,2
7684,"rv6v4bjn6k",2945,2
7685,"rv6v4bjn6k",2941,2
7686,"rv6v4bjn6k",3014,3
7687,"rv6v4bjn6k",2921,1
7688,"rv6v4bjn6k",2969,2
7689,"rv6v4bjn6k",3011,2
7690,"rv6v4bjn6k",2950,4
7691,"rv6v4bjn6k",2938,2
7692,"rv6v4bjn6k",3002,3
7693,"rv6v4bjn6k",2875,2
7694,"rv6v4bjn6k",2937,3
7695,"rv6v4bjn6k",2904,1
7696,"rv6v4bjn6k",2965,3
7697,"rv6v4bjn6k",2885,1
7698,"rv6v4bjn6k",3001,4
7699,"rv6v4bjn6k",2991,3
7700,"rv6v4bjn6k",2992,3
7701,"rv6v4bjn6k",2919,1
7702,"rv6v4bjn6k",3008,3
7703,"rv6v4bjn6k",3015,3
7704,"rv6v4bjn6k",3030,5
7705,"rv6v4bjn6k",2975,1
7706,"rv6v4bjn6k",2973,2
7707,"rv6v4bjn6k",2920,3
7708,"rv6v4bjn6k",2896,2
7709,"rv6v4bjn6k",2918,1
7710,"r492ig1tbu",1958,1
7711,"r492ig1tbu",1950,4
7712,"r492ig1tbu",1893,2
7713,"r492ig1tbu",1967,3
7714,"r492ig1tbu",1964,3
7715,"r492ig1tbu",1876,1
7716,"r492ig1tbu",1994,3
7717,"r492ig1tbu",1980,1
7718,"r492ig1tbu",1844,0
7719,"r492ig1tbu",1896,3
7720,"r492ig1tbu",2013,0
7721,"r492ig1tbu",1912,1
7722,"r492ig1tbu",2035,4
7723,"r492ig1tbu",1970,1
7724,"r492ig1tbu",1989,0
7725,"r492ig1tbu",1962,3
7726,"r492ig1tbu",1865,0
7727,"r492ig1tbu",2025,1
7728,"r492ig1tbu",2031,2
7729,"r492ig1tbu",1906,1
7730,"r492ig1tbu",1850,0
7731,"r492ig1tbu",1978,3
7732,"r492ig1tbu",1849,3
7733,"r492ig1tbu",1942,4
7734,"r492ig1tbu",1951,1
7735,"r492ig1tbu",1960,1
7736,"r492ig1tbu",1908,1
7737,"r492ig1tbu",1956,3
7738,"r492ig1tbu",1904,3
7739,"r492ig1tbu",1882,3
7740,"r492ig1tbu",2026,1
7741,"r492ig1tbu",2005,2
7742,"r492ig1tbu",1977,4
7743,"r492ig1tbu",2007,3
7744,"r492ig1tbu",2018,2
7745,"r492ig1tbu",2030,1
7746,"r492ig1tbu",2030,1
7747,"r492ig1tbu",1869,2
7748,"r492ig1tbu",1905,3
7749,"r492ig1tbu",1864,1
7750,"r492ig1tbu",1873,3
7751,"r492ig1tbu",1953,2
7752,"r492ig1tbu",1848,3
7753,"r492ig1tbu",1935,1
7754,"r492ig1tbu",1921,1
7755,"r492ig1tbu",1959,0
7756,"r492ig1tbu",1901,3
7757,"r492ig1tbu",2024,3
7758,"r492ig1tbu",1979,4
7759,"r492ig1tbu",1923,1
7760,"r492ig1tbu",1856,2
7761,"r492ig1tbu",1880,0
7762,"r492ig1tbu",1932,1
7763,"r492ig1tbu",1972,1
7764,"r492ig1tbu",1889,2
7765,"r492ig1tbu",1867,3
7766,"r492ig1tbu",1914,0
7767,"r492ig1tbu",1841,3
7768,"r492ig1tbu",1925,3
7769,"r492ig1tbu",1995,2
7770,"r492ig1tbu",2032,3
7771,"r492ig1tbu",2016,1
7772,"r492ig1tbu",1966,2
7773,"r492ig1tbu",1890,3
7774,"r492ig1tbu",1930,1
7775,"r492ig1tbu",2011,3
7776,"r492ig1tbu",1974,0
7777,"r492ig1tbu",1851,3
7778,"r492ig1tbu",2000,1
7779,"r492ig1tbu",2029,0
7780,"r492ig1tbu",1872,1
7781,"r492ig1tbu",1877,2
7782,"r492ig1tbu",2021,4
7783,"r492ig1tbu",1991,3
7784,"r492ig1tbu",1955,0
7785,"r492ig1tbu",1917,0
7786,"r492ig1tbu",1976,1
7787,"r492ig1tbu",2036,0
7788,"r492ig1tbu",1937,0
7789,"r492ig1tbu",1961,3
7790,"r492ig1tbu",1944,1
7791,"r492ig1tbu",2040,0
7792,"r492ig1tbu",2010,1
7793,"r492ig1tbu",1895,3
7794,"r492ig1tbu",1933,0
7795,"r492ig1tbu",1909,3
7796,"r492ig1tbu",1916,3
7797,"r492ig1tbu",2002,2
7798,"r492ig1tbu",1910,4
7799,"r492ig1tbu",1987,0
7800,"r492ig1tbu",1894,1
7801,"r492ig1tbu",1840,0
7802,"r492ig1tbu",2019,3
7803,"r492ig1tbu",1881,0
7804,"r492ig1tbu",1949,0
7805,"r492ig1tbu",1998,1
7806,"r492ig1tbu",1868,1
7807,"r492ig1tbu",1878,2
7808,"r492ig1tbu",1929,3
7809,"r492ig1tbu",1965,4
7810,"r492ig1tbu",2038,1
7811,"r492ig1tbu",1963,3
7812,"r492ig1tbu",2004,1
7813,"r492ig1tbu",1924,1
7814,"r492ig1tbu",2012,1
7815,"r492ig1tbu",2039,0
7816,"r492ig1tbu",1883,4
7817,"r492ig1tbu",1888,3
7818,"r492ig1tbu",1947,2
7819,"r492ig1tbu",1861,4
7820,"r492ig1tbu",1885,3
7821,"r492ig1tbu",2023,3
7822,"r492ig1tbu",1975,3
7823,"r492ig1tbu",1907,3
7824,"r492ig1tbu",1854,3
7825,"r492ig1tbu",1922,1
7826,"r492ig1tbu",1981,1
7827,"r492ig1tbu",1911,1
7828,"r492ig1tbu",1859,1
7829,"r492ig1tbu",1927,1
7830,"r492ig1tbu",1845,3
7831,"r492ig1tbu",1899,3
7832,"r492ig1tbu",1838,3
7833,"r492ig1tbu",1928,3
7834,"r492ig1tbu",1847,3
7835,"r492ig1tbu",1926,2
7836,"r492ig1tbu",1913,2
7837,"r492ig1tbu",2008,1
7838,"r492ig1tbu",1897,3
7839,"r492ig1tbu",1934,1
7840,"r492ig1tbu",1997,3
7841,"r492ig1tbu",1971,0
7842,"r492ig1tbu",1940,0
7843,"r492ig1tbu",1946,2
7844,"r492ig1tbu",1983,1
7845,"r492ig1tbu",1863,0
7846,"r492ig1tbu",1954,3
7847,"r492ig1tbu",2006,1
7848,"r492ig1tbu",1986,1
7849,"r492ig1tbu",1892,1
7850,"r492ig1tbu",1843,0
7851,"r492ig1tbu",1862,1
7852,"r492ig1tbu",2027,1
7853,"r492ig1tbu",1852,3
7854,"r492ig1tbu",1846,3
7855,"r492ig1tbu",1948,2
7856,"r492ig1tbu",2034,1
7857,"r492ig1tbu",1866,1
7858,"r492ig1tbu",1915,3
7859,"r492ig1tbu",2041,1
7860,"r492ig1tbu",2003,0
7861,"r492ig1tbu",1968,4
7862,"r492ig1tbu",1898,3
7863,"r492ig1tbu",1996,3
7864,"r492ig1tbu",1931,3
7865,"r492ig1tbu",2020,1
7866,"r492ig1tbu",1969,3
7867,"r492ig1tbu",1943,3
7868,"r492ig1tbu",1952,3
7869,"r492ig1tbu",2001,0
7870,"r492ig1tbu",2015,0
7871,"r492ig1tbu",1857,5
7872,"r492ig1tbu",1993,1
7873,"r492ig1tbu",1860,3
7874,"r492ig1tbu",1891,0
7875,"r492ig1tbu",1939,0
7876,"r492ig1tbu",1945,1
7877,"r492ig1tbu",1884,0
7878,"r492ig1tbu",2014,0
7879,"r492ig1tbu",2022,1
7880,"r492ig1tbu",2037,0
7881,"r492ig1tbu",1919,1
7882,"r492ig1tbu",1902,0
7883,"r492ig1tbu",2033,1
7884,"r492ig1tbu",1879,4
7885,"r492ig1tbu",1918,2
7886,"r492ig1tbu",1903,3
7887,"r492ig1tbu",2009,2
7888,"r492ig1tbu",1984,3
7889,"r492ig1tbu",2028,0
7890,"r492ig1tbu",1973,1
7891,"r492ig1tbu",1875,0
7892,"r492ig1tbu",1985,1
7893,"r492ig1tbu",1982,2
7894,"r492ig1tbu",1871,1
7895,"r492ig1tbu",1999,2
7896,"r492ig1tbu",1874,5
7897,"r492ig1tbu",1941,0
7898,"r492ig1tbu",1887,1
7899,"r492ig1tbu",1900,3
7900,"r492ig1tbu",1842,2
7901,"r492ig1tbu",1870,3
7902,"r492ig1tbu",1855,1
7903,"r492ig1tbu",1858,3
7904,"r492ig1tbu",1990,3
7905,"r492ig1tbu",1886,3
7906,"r492ig1tbu",1988,3
7907,"r492ig1tbu",1936,2
7908,"r492ig1tbu",1957,3
7909,"r492ig1tbu",2017,1
7910,"r492ig1tbu",1853,1
7911,"r492ig1tbu",1920,1
7912,"r492ig1tbu",1938,1
7913,"r492ig1tbu",1839,2
7914,"r492ig1tbu",1992,2
7915,"rn866a0dif",1955,3
7916,"rn866a0dif",1940,0
7917,"rn866a0dif",1844,2
7918,"rn866a0dif",2012,1
7919,"rn866a0dif",1883,4
7920,"rn866a0dif",2019,4
7921,"rn866a0dif",1912,3
7922,"rn866a0dif",1966,1
7923,"rn866a0dif",1999,4
7924,"rn866a0dif",1842,3
7925,"rn866a0dif",1928,3
7926,"rn866a0dif",1857,4
7927,"rn866a0dif",1935,3
7928,"rn866a0dif",2010,3
7929,"rn866a0dif",2028,4
7930,"rn866a0dif",1968,4
7931,"rn866a0dif",1932,4
7932,"rn866a0dif",1854,4
7933,"rn866a0dif",1868,4
7934,"rn866a0dif",1881,4
7935,"rn866a0dif",2037,5
7936,"rn866a0dif",1865,4
7937,"rn866a0dif",1909,4
7938,"rn866a0dif",1958,3
7939,"rn866a0dif",2016,1
7940,"rn866a0dif",1867,4
7941,"rn866a0dif",1862,4
7942,"rn866a0dif",1882,4
7943,"rn866a0dif",1965,4
7944,"rn866a0dif",1858,4
7945,"rn866a0dif",1888,3
7946,"rn866a0dif",1889,3
7947,"rn866a0dif",1944,3
7948,"rn866a0dif",1892,3
7949,"rn866a0dif",2020,3
7950,"rn866a0dif",1981,1
7951,"rn866a0dif",1877,4
7952,"rn866a0dif",1927,3
7953,"rn866a0dif",1921,3
7954,"rn866a0dif",1846,4
7955,"rn866a0dif",1929,4
7956,"rn866a0dif",1995,4
7957,"rn866a0dif",1863,3
7958,"rn866a0dif",1849,4
7959,"rn866a0dif",1976,2
7960,"rn866a0dif",1848,4
7961,"rn866a0dif",1957,3
7962,"rn866a0dif",1896,4
7963,"rn866a0dif",2015,1
7964,"rn866a0dif",1980,3
7965,"rn866a0dif",1931,4
7966,"rn866a0dif",1899,3
7967,"rn866a0dif",1998,3
7968,"rn866a0dif",1838,3
7969,"rn866a0dif",1996,4
7970,"rn866a0dif",1847,3
7971,"rn866a0dif",1993,1
7972,"rn866a0dif",2023,4
7973,"rn866a0dif",2021,4
7974,"rn866a0dif",1967,3
7975,"rn866a0dif",1884,4
7976,"rn866a0dif",1923,3
7977,"rn866a0dif",1864,1
7978,"rn866a0dif",1970,3
7979,"rn866a0dif",2034,4
7980,"rn866a0dif",1886,3
7981,"rn866a0dif",1946,3
7982,"rn866a0dif",2038,4
7983,"rn866a0dif",2018,4
7984,"rn866a0dif",1876,4
7985,"rn866a0dif",2007,3
7986,"rn866a0dif",1994,3
7987,"rn866a0dif",1871,3
7988,"rn866a0dif",1885,4
7989,"rn866a0dif",1904,3
7990,"rn866a0dif",1853,4
7991,"rn866a0dif",2008,1
7992,"rn866a0dif",1872,4
7993,"rn866a0dif",1900,3
7994,"rn866a0dif",1910,3
7995,"rn866a0dif",1861,4
7996,"rn866a0dif",1850,4
7997,"rn866a0dif",2000,3
7998,"rn866a0dif",1870,2
7999,"rn866a0dif",1960,3
8000,"rn866a0dif",1843,2
8001,"rn866a0dif",1972,3
8002,"rn866a0dif",1869,1
8003,"rn866a0dif",2017,3
8004,"rn866a0dif",1911,3
8005,"rn866a0dif",1856,4
8006,"rn866a0dif",1903,3
8007,"rn866a0dif",1979,3
8008,"rn866a0dif",2041,2
8009,"rn866a0dif",1894,3
8010,"rn866a0dif",2024,4
8011,"rn866a0dif",2035,3
8012,"rn866a0dif",1973,1
8013,"rn866a0dif",2009,3
8014,"rn866a0dif",1898,4
8015,"rn866a0dif",1990,3
8016,"rn866a0dif",1890,3
8017,"rn866a0dif",1840,4
8018,"rn866a0dif",1992,3
8019,"rn866a0dif",1925,3
8020,"rn866a0dif",2040,4
8021,"rn866a0dif",2025,3
8022,"rn866a0dif",1866,3
8023,"rn866a0dif",1915,3
8024,"rn866a0dif",2022,4
8025,"rn866a0dif",1920,1
8026,"rn866a0dif",1930,3
8027,"rn866a0dif",2027,3
8028,"rn866a0dif",1916,4
8029,"rn866a0dif",1961,2
8030,"rn866a0dif",1897,4
8031,"rn866a0dif",1918,4
8032,"rn866a0dif",2001,3
8033,"rn866a0dif",1937,3
8034,"rn866a0dif",1851,4
8035,"rn866a0dif",2030,3
8036,"rn866a0dif",2002,4
8037,"rn866a0dif",1942,4
8038,"rn866a0dif",1875,4
8039,"rn866a0dif",1873,4
8040,"rn866a0dif",1974,3
8041,"rn866a0dif",1997,3
8042,"rn866a0dif",1987,4
8043,"rn866a0dif",1880,3
8044,"rn866a0dif",1907,4
8045,"rn866a0dif",1891,3
8046,"rn866a0dif",1989,4
8047,"rn866a0dif",1954,3
8048,"rn866a0dif",1936,4
8049,"rn866a0dif",1945,3
8050,"rn866a0dif",1859,3
8051,"rn866a0dif",1951,4
8052,"rn866a0dif",1902,3
8053,"rn866a0dif",2005,3
8054,"rn866a0dif",2032,4
8055,"rn866a0dif",1971,3
8056,"rn866a0dif",1984,3
8057,"rn866a0dif",1982,4
8058,"rn866a0dif",1919,3
8059,"rn866a0dif",2031,3
8060,"rn866a0dif",2003,3
8061,"rn866a0dif",1948,3
8062,"rn866a0dif",1852,4
8063,"rn866a0dif",1924,3
8064,"rn866a0dif",1943,3
8065,"rn866a0dif",1860,4
8066,"rn866a0dif",1845,4
8067,"rn866a0dif",1874,5
8068,"rn866a0dif",1991,4
8069,"rn866a0dif",1963,4
8070,"rn866a0dif",1908,3
8071,"rn866a0dif",1926,3
8072,"rn866a0dif",1914,3
8073,"rn866a0dif",1922,4
8074,"rn866a0dif",2014,3
8075,"rn866a0dif",2039,3
8076,"rn866a0dif",1988,2
8077,"rn866a0dif",1956,3
8078,"rn866a0dif",1985,2
8079,"rn866a0dif",1953,4
8080,"rn866a0dif",1879,4
8081,"rn866a0dif",1969,4
8082,"rn866a0dif",1913,3
8083,"rn866a0dif",1841,2
8084,"rn866a0dif",1855,4
8085,"rn866a0dif",1939,3
8086,"rn866a0dif",1964,3
8087,"rn866a0dif",2036,4
8088,"rn866a0dif",1941,2
8089,"rn866a0dif",1977,3
8090,"rn866a0dif",1986,4
8091,"rn866a0dif",1983,3
8092,"rn866a0dif",1887,3
8093,"rn866a0dif",1950,4
8094,"rn866a0dif",1934,4
8095,"rn866a0dif",1905,3
8096,"rn866a0dif",1893,3
8097,"rn866a0dif",1962,4
8098,"rn866a0dif",1878,4
8099,"rn866a0dif",1917,4
8100,"rn866a0dif",1938,3
8101,"rn866a0dif",1906,3
8102,"rn866a0dif",2006,4
8103,"rn866a0dif",2029,3
8104,"rn866a0dif",1901,3
8105,"rn866a0dif",1933,2
8106,"rn866a0dif",2033,3
8107,"rn866a0dif",1975,4
8108,"rn866a0dif",1947,4
8109,"rn866a0dif",1839,4
8110,"rn866a0dif",1895,3
8111,"rn866a0dif",1959,3
8112,"rn866a0dif",1952,4
8113,"rn866a0dif",1978,3
8114,"rn866a0dif",1949,3
8115,"rn866a0dif",2004,2
8116,"rn866a0dif",2011,4
8117,"rn866a0dif",2013,3
8118,"rn866a0dif",2026,3
8119,"rahqiuj0mb",3098,3
8120,"rahqiuj0mb",3210,5
8121,"rahqiuj0mb",3146,0
8122,"rahqiuj0mb",3128,4
8123,"r379cnoc5j",907,3
8124,"r379cnoc5j",888,1
8125,"rahqiuj0mb",3234,1
8126,"r379cnoc5j",826,3
8127,"rahqiuj0mb",3187,1
8128,"r379cnoc5j",847,1
8129,"rahqiuj0mb",3174,4
8130,"r379cnoc5j",951,3
8131,"r379cnoc5j",823,2
8132,"r379cnoc5j",890,0
8133,"r379cnoc5j",872,1
8134,"r379cnoc5j",839,3
8135,"r379cnoc5j",974,5
8136,"rahqiuj0mb",3199,1
8137,"r379cnoc5j",963,2
8138,"rahqiuj0mb",3139,4
8139,"r379cnoc5j",935,1
8140,"rahqiuj0mb",3120,5
8141,"rahqiuj0mb",3063,4
8142,"r379cnoc5j",944,4
8143,"rahqiuj0mb",3138,4
8144,"rahqiuj0mb",3090,4
8145,"rahqiuj0mb",3172,5
8146,"rahqiuj0mb",3072,4
8147,"rahqiuj0mb",3131,5
8148,"rahqiuj0mb",3266,3
8149,"rahqiuj0mb",3088,4
8150,"rahqiuj0mb",3154,3
8151,"rahqiuj0mb",3082,4
8152,"rahqiuj0mb",3073,4
8153,"rahqiuj0mb",3130,4
8154,"rahqiuj0mb",3074,4
8155,"rahqiuj0mb",3140,4
8156,"rgmdmeuu2p",4181,3
8157,"rgmdmeuu2p",4147,3
8158,"rahqiuj0mb",3219,3
8159,"rgmdmeuu2p",4115,1
8160,"rahqiuj0mb",3190,5
8161,"rgmdmeuu2p",4266,1
8162,"rahqiuj0mb",3259,3
8163,"rahqiuj0mb",3079,4
8164,"rahqiuj0mb",3244,4
8165,"rahqiuj0mb",3081,4
8166,"rahqiuj0mb",3086,4
8167,"rahqiuj0mb",3104,2
8168,"rahqiuj0mb",3205,4
8169,"rahqiuj0mb",3156,2
8170,"rahqiuj0mb",3159,4
8171,"rahqiuj0mb",3179,5
8172,"rahqiuj0mb",3092,4
8173,"rahqiuj0mb",3084,3
8174,"rahqiuj0mb",3126,4
8175,"rahqiuj0mb",3233,1
8176,"rahqiuj0mb",3132,4
8177,"rahqiuj0mb",3125,5
8178,"rahqiuj0mb",3218,3
8179,"rahqiuj0mb",3248,4
8180,"rahqiuj0mb",3215,1
8181,"rahqiuj0mb",3064,4
8182,"rahqiuj0mb",3209,2
8183,"rahqiuj0mb",3085,4
8184,"rahqiuj0mb",3242,2
8185,"rahqiuj0mb",3127,4
8186,"rahqiuj0mb",3101,4
8187,"rahqiuj0mb",3093,4
8188,"rahqiuj0mb",3182,4
8189,"rahqiuj0mb",3110,3
8190,"rahqiuj0mb",3227,4
8191,"rahqiuj0mb",3161,4
8192,"rahqiuj0mb",3066,1
8193,"rahqiuj0mb",3257,2
8194,"rahqiuj0mb",3173,3
8195,"rahqiuj0mb",3075,1
8196,"rahqiuj0mb",3134,4
8197,"rahqiuj0mb",3241,3
8198,"rm8mcus1ml",1120,5
8199,"rahqiuj0mb",3109,4
8200,"rm8mcus1ml",1134,3
8201,"rm8mcus1ml",1047,3
8202,"rahqiuj0mb",3108,4
8203,"rahqiuj0mb",3124,2
8204,"rm8mcus1ml",1191,3
8205,"rahqiuj0mb",3261,5
8206,"rm8mcus1ml",1052,0
8207,"rahqiuj0mb",3221,2
8208,"rahqiuj0mb",3264,4
8209,"rahqiuj0mb",3265,1
8210,"rahqiuj0mb",3116,4
8211,"rahqiuj0mb",3087,2
8212,"rahqiuj0mb",3122,4
8213,"rahqiuj0mb",3165,4
8214,"rahqiuj0mb",3080,1
8215,"rahqiuj0mb",3200,3
8216,"rahqiuj0mb",3157,4
8217,"rgmdmeuu2p",4251,3
8218,"rahqiuj0mb",3237,4
8219,"rgmdmeuu2p",4261,2
8220,"rgmdmeuu2p",4276,3
8221,"rgmdmeuu2p",4133,3
8222,"rgmdmeuu2p",4279,1
8223,"rm8mcus1ml",1050,0
8224,"rm8mcus1ml",1074,0
8225,"rahqiuj0mb",3214,4
8226,"rahqiuj0mb",3208,2
8227,"rahqiuj0mb",3250,4
8228,"rahqiuj0mb",3107,3
8229,"rm8mcus1ml",1150,1
8230,"rahqiuj0mb",3078,4
8231,"rahqiuj0mb",3195,2
8232,"rahqiuj0mb",3193,3
8233,"rahqiuj0mb",3115,4
8234,"rm8mcus1ml",1143,3
8235,"rahqiuj0mb",3207,1
8236,"rahqiuj0mb",3158,4
8237,"rm8mcus1ml",1164,2
8238,"rahqiuj0mb",3197,1
8239,"rahqiuj0mb",3220,2
8240,"rahqiuj0mb",3217,1
8241,"rm8mcus1ml",1187,3
8242,"rahqiuj0mb",3225,3
8243,"rm8mcus1ml",1140,4
8244,"rahqiuj0mb",3175,4
8245,"rahqiuj0mb",3113,3
8246,"rm8mcus1ml",1057,0
8247,"rahqiuj0mb",3232,1
8248,"rahqiuj0mb",3097,4
8249,"rm8mcus1ml",1073,5
8250,"rahqiuj0mb",3188,2
8251,"rahqiuj0mb",3145,5
8252,"rahqiuj0mb",3201,2
8253,"rahqiuj0mb",3231,1
8254,"rahqiuj0mb",3170,4
8255,"rahqiuj0mb",3255,0
8256,"rahqiuj0mb",3133,3
8257,"rahqiuj0mb",3236,4
8258,"rahqiuj0mb",3260,1
8259,"rahqiuj0mb",3144,2
8260,"rahqiuj0mb",3196,4
8261,"rahqiuj0mb",3224,1
8262,"rahqiuj0mb",3212,4
8263,"rahqiuj0mb",3183,4
8264,"rm8mcus1ml",1046,4
8265,"rahqiuj0mb",3252,1
8266,"rahqiuj0mb",3164,4
8267,"rahqiuj0mb",3163,1
8268,"rm8mcus1ml",1125,3
8269,"rahqiuj0mb",3083,4
8270,"rahqiuj0mb",3129,5
8271,"rm8mcus1ml",1067,4
8272,"rahqiuj0mb",3202,1
8273,"rahqiuj0mb",3121,4
8274,"rm8mcus1ml",1142,2
8275,"rahqiuj0mb",3137,4
8276,"rahqiuj0mb",3105,1
8277,"rm8mcus1ml",1166,5
8278,"rahqiuj0mb",3191,4
8279,"rahqiuj0mb",3230,2
8280,"rahqiuj0mb",3067,4
8281,"rm8mcus1ml",1130,4
8282,"rahqiuj0mb",3117,1
8283,"rahqiuj0mb",3254,3
8284,"rm8mcus1ml",1149,2
8285,"rahqiuj0mb",3103,4
8286,"rahqiuj0mb",3149,4
